image_name,vulnerability_id,package_name,installed_version,fixed_version,severity,cvss_v3
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23839,libcrypto1.1,1.1.1g-r0,1.1.1j-r0,LOW,3.7
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23214,libpq,12.6-r0,12.9-r0,HIGH,8.1
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-32027,libpq,12.6-r0,12.7-r0,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23222,libpq,12.6-r0,12.9-r0,MEDIUM,5.9
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-32028,libpq,12.6-r0,12.7-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-32029,libpq,12.6-r0,12.7-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3677,libpq,12.6-r0,12.8-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-24407,libsasl,2.1.27-r6,2.1.28-r0,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3711,libssl1.1,1.1.1g-r0,1.1.1l-r0,CRITICAL,9.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23840,libssl1.1,1.1.1g-r0,1.1.1j-r0,HIGH,7.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3450,libssl1.1,1.1.1g-r0,1.1.1k-r0,HIGH,7.4
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3712,libssl1.1,1.1.1g-r0,1.1.1l-r0,HIGH,7.4
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-0778,libssl1.1,1.1.1g-r0,1.1.1n-r0,HIGH,7.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2020-1971,libssl1.1,1.1.1g-r0,1.1.1i-r0,MEDIUM,5.9
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23841,libssl1.1,1.1.1g-r0,1.1.1j-r0,MEDIUM,5.9
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3449,libssl1.1,1.1.1g-r0,1.1.1k-r0,MEDIUM,5.9
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23839,libssl1.1,1.1.1g-r0,1.1.1j-r0,LOW,3.7
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3517,libxml2,2.9.10-r5,2.9.10-r6,HIGH,8.6
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3518,libxml2,2.9.10-r5,2.9.10-r6,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-23308,libxml2,2.9.10-r5,2.9.13-r0,HIGH,7.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3537,libxml2,2.9.10-r5,2.9.10-r6,MEDIUM,5.9
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3541,libxml2,2.9.10-r5,2.9.12-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-29824,libxml2,2.9.10-r5,2.9.14-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2020-28928,musl,1.1.24-r9,1.1.24-r10,MEDIUM,5.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2020-28928,musl-utils,1.1.24-r9,1.1.24-r10,MEDIUM,5.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-39537,ncurses-libs,6.2_p20200523-r0,6.2_p20200523-r1,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-39537,ncurses-terminfo-base,6.2_p20200523-r0,6.2_p20200523-r1,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3711,openssl,1.1.1k-r0,1.1.1l-r0,CRITICAL,9.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3712,openssl,1.1.1k-r0,1.1.1l-r0,HIGH,7.4
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-0778,openssl,1.1.1k-r0,1.1.1n-r0,HIGH,7.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23214,postgresql-client,12.6-r0,12.9-r0,HIGH,8.1
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-32027,postgresql-client,12.6-r0,12.7-r0,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-23222,postgresql-client,12.6-r0,12.9-r0,MEDIUM,5.9
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-32028,postgresql-client,12.6-r0,12.7-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-32029,postgresql-client,12.6-r0,12.7-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-3677,postgresql-client,12.6-r0,12.8-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-28831,ssl_client,1.31.1-r19,1.31.1-r20,HIGH,7.5
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42378,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42379,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42380,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42381,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42382,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42383,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42384,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42385,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42386,ssl_client,1.31.1-r19,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-28391,ssl_client,1.31.1-r19,1.31.1-r22,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2021-42374,ssl_client,1.31.1-r19,1.31.1-r21,MEDIUM,5.3
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-1271,xz-libs,5.2.5-r0,5.2.5-r1,HIGH,8.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2022-37434,zlib,1.2.11-r3,1.2.12-r2,CRITICAL,9.8
registry.sighup.io/fury/acid/pgbouncer:master-16,CVE-2018-25032,zlib,1.2.11-r3,1.2.12-r0,HIGH,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-0464,libcrypto3,3.0.8-r0,3.0.8-r1,HIGH,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-5363,libcrypto3,3.0.8-r0,3.0.12-r0,HIGH,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-0465,libcrypto3,3.0.8-r0,3.0.8-r2,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-0466,libcrypto3,3.0.8-r0,3.0.8-r3,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-1255,libcrypto3,3.0.8-r0,3.0.8-r4,MEDIUM,5.9
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-2650,libcrypto3,3.0.8-r0,3.0.9-r0,MEDIUM,6.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-2975,libcrypto3,3.0.8-r0,3.0.9-r2,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-3446,libcrypto3,3.0.8-r0,3.0.9-r3,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-3817,libcrypto3,3.0.8-r0,3.0.10-r0,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-5678,libcrypto3,3.0.8-r0,3.0.12-r1,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-6129,libcrypto3,3.0.8-r0,3.0.12-r2,MEDIUM,6.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-6237,libcrypto3,3.0.8-r0,3.0.12-r3,MEDIUM,
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2024-0727,libcrypto3,3.0.8-r0,3.0.12-r4,MEDIUM,5.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-0464,libssl3,3.0.8-r0,3.0.8-r1,HIGH,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-5363,libssl3,3.0.8-r0,3.0.12-r0,HIGH,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-0465,libssl3,3.0.8-r0,3.0.8-r2,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-0466,libssl3,3.0.8-r0,3.0.8-r3,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-1255,libssl3,3.0.8-r0,3.0.8-r4,MEDIUM,5.9
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-2650,libssl3,3.0.8-r0,3.0.9-r0,MEDIUM,6.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-2975,libssl3,3.0.8-r0,3.0.9-r2,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-3446,libssl3,3.0.8-r0,3.0.9-r3,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-3817,libssl3,3.0.8-r0,3.0.10-r0,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-5678,libssl3,3.0.8-r0,3.0.12-r1,MEDIUM,5.3
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-6129,libssl3,3.0.8-r0,3.0.12-r2,MEDIUM,6.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-6237,libssl3,3.0.8-r0,3.0.12-r3,MEDIUM,
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2024-0727,libssl3,3.0.8-r0,3.0.12-r4,MEDIUM,5.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2021-3121,github.com/gogo/protobuf,v1.3.1,1.3.2,HIGH,8.6
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-48795,golang.org/x/crypto,v0.7.0,0.17.0,MEDIUM,5.9
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-39325,golang.org/x/net,v0.8.0,0.17.0,HIGH,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-3978,golang.org/x/net,v0.8.0,0.13.0,MEDIUM,6.1
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2023-44487,golang.org/x/net,v0.8.0,0.17.0,MEDIUM,7.5
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2024-24786,google.golang.org/protobuf,v1.30.0,1.33.0,MEDIUM,
registry.sighup.io/workshop/rancher/local-path-provisioner:v0.0.24,CVE-2020-8565,k8s.io/client-go,v0.19.1,"0.19.6, 0.20.0-alpha.2, 0.18.14, 0.17.16",MEDIUM,5.5
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2018-0734,libcrypto1.0,1.0.2p-r0,1.0.2q-r0,MEDIUM,5.9
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2018-5407,libcrypto1.0,1.0.2p-r0,1.0.2q-r0,MEDIUM,4.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1547,libcrypto1.0,1.0.2p-r0,1.0.2t-r0,MEDIUM,4.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1551,libcrypto1.0,1.0.2p-r0,1.0.2u-r0,MEDIUM,5.3
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1559,libcrypto1.0,1.0.2p-r0,1.0.2r-r0,MEDIUM,5.9
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1563,libcrypto1.0,1.0.2p-r0,1.0.2t-r0,LOW,3.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2018-0734,libssl1.0,1.0.2p-r0,1.0.2q-r0,MEDIUM,5.9
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2018-5407,libssl1.0,1.0.2p-r0,1.0.2q-r0,MEDIUM,4.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1547,libssl1.0,1.0.2p-r0,1.0.2t-r0,MEDIUM,4.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1551,libssl1.0,1.0.2p-r0,1.0.2u-r0,MEDIUM,5.3
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1559,libssl1.0,1.0.2p-r0,1.0.2r-r0,MEDIUM,5.9
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1563,libssl1.0,1.0.2p-r0,1.0.2t-r0,LOW,3.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-14697,musl,1.1.19-r10,1.1.19-r11,CRITICAL,9.8
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-14697,musl-utils,1.1.19-r10,1.1.19-r11,CRITICAL,9.8
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2018-0734,openssl,1.0.2p-r0,1.0.2q-r0,MEDIUM,5.9
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2018-5407,openssl,1.0.2p-r0,1.0.2q-r0,MEDIUM,4.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1547,openssl,1.0.2p-r0,1.0.2t-r0,MEDIUM,4.7
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1551,openssl,1.0.2p-r0,1.0.2u-r0,MEDIUM,5.3
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1559,openssl,1.0.2p-r0,1.0.2r-r0,MEDIUM,5.9
registry.sighup.io/fury/dexidp/dex:v2.13.0,CVE-2019-1563,openssl,1.0.2p-r0,1.0.2t-r0,LOW,3.7
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,CVE-2023-37920,ca-certificates,2021.2.50-72.amzn2.0.7,2021.2.50-72.amzn2.0.8,HIGH,9.8
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,CVE-2023-39325,golang.org/x/net,v0.8.0,0.17.0,HIGH,7.5
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,CVE-2023-3978,golang.org/x/net,v0.8.0,0.13.0,MEDIUM,6.1
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,CVE-2023-44487,golang.org/x/net,v0.8.0,0.17.0,MEDIUM,7.5
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,GHSA-m425-mq94-257g,google.golang.org/grpc,v1.51.0,"1.56.3, 1.57.1, 1.58.3",HIGH,
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,CVE-2023-44487,google.golang.org/grpc,v1.51.0,"1.58.3, 1.57.1, 1.56.3",MEDIUM,7.5
registry.sighup.io/fury/eks-distro/kubernetes-csi/external-resizer:v1.8.0-eks-1-27-9,CVE-2024-24786,google.golang.org/protobuf,v1.28.1,1.33.0,MEDIUM,
registry.sighup.io/fury/pomerium/pomerium:nonroot-v0.25.0,CVE-2023-6246,libc6,2.36-9+deb12u3,2.36-9+deb12u4,HIGH,7.8
registry.sighup.io/fury/pomerium/pomerium:nonroot-v0.25.0,CVE-2023-6779,libc6,2.36-9+deb12u3,2.36-9+deb12u4,HIGH,7.5
registry.sighup.io/fury/pomerium/pomerium:nonroot-v0.25.0,CVE-2023-6780,libc6,2.36-9+deb12u3,2.36-9+deb12u4,MEDIUM,5.3
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2023-6129,libcrypto3,3.1.4-r2,3.1.4-r3,MEDIUM,6.5
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2023-6237,libcrypto3,3.1.4-r2,3.1.4-r4,MEDIUM,
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2024-0727,libcrypto3,3.1.4-r2,3.1.4-r5,MEDIUM,5.5
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2023-6129,libssl3,3.1.4-r2,3.1.4-r3,MEDIUM,6.5
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2023-6237,libssl3,3.1.4-r2,3.1.4-r4,MEDIUM,
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2024-0727,libssl3,3.1.4-r2,3.1.4-r5,MEDIUM,5.5
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2023-39325,golang.org/x/net,v0.15.0,0.17.0,HIGH,7.5
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2023-44487,golang.org/x/net,v0.15.0,0.17.0,MEDIUM,7.5
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,1.33.0,MEDIUM,
registry.sighup.io/fury/fairwinds-ops/pluto:v5,CVE-2024-26147,helm.sh/helm/v3,v3.13.0,3.14.2,HIGH,
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2024-22365,Linux-PAM,1.4.0-6.ph4,1.5.3-2.ph4,MEDIUM,5.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-23914,curl,7.86.0-1.ph4,7.86.0-4.ph4,CRITICAL,9.1
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-38545,curl,7.86.0-1.ph4,8.1.2-6.ph4,CRITICAL,9.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-43551,curl,7.86.0-1.ph4,7.86.0-3.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27533,curl,7.86.0-1.ph4,8.0.1-1.ph4,HIGH,8.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27534,curl,7.86.0-1.ph4,8.0.1-1.ph4,HIGH,8.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-38039,curl,7.86.0-1.ph4,8.1.2-5.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-43552,curl,7.86.0-1.ph4,7.86.0-3.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-23915,curl,7.86.0-1.ph4,7.86.0-4.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-23916,curl,7.86.0-1.ph4,7.86.0-4.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27535,curl,7.86.0-1.ph4,8.0.1-1.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27536,curl,7.86.0-1.ph4,8.0.1-1.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27538,curl,7.86.0-1.ph4,8.0.1-1.ph4,MEDIUM,5.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-28320,curl,7.86.0-1.ph4,8.1.2-1.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-32001,curl,7.86.0-1.ph4,8.1.2-2.ph4,MEDIUM,
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-28322,curl,7.86.0-1.ph4,8.1.1-1.ph4,LOW,3.7
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-38546,curl,7.86.0-1.ph4,8.1.2-6.ph4,LOW,3.7
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-23914,curl-libs,7.86.0-1.ph4,7.86.0-4.ph4,CRITICAL,9.1
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-38545,curl-libs,7.86.0-1.ph4,8.1.2-6.ph4,CRITICAL,9.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-43551,curl-libs,7.86.0-1.ph4,7.86.0-3.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27533,curl-libs,7.86.0-1.ph4,8.0.1-1.ph4,HIGH,8.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27534,curl-libs,7.86.0-1.ph4,8.0.1-1.ph4,HIGH,8.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-38039,curl-libs,7.86.0-1.ph4,8.1.2-5.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-43552,curl-libs,7.86.0-1.ph4,7.86.0-3.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-23915,curl-libs,7.86.0-1.ph4,7.86.0-4.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-23916,curl-libs,7.86.0-1.ph4,7.86.0-4.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27535,curl-libs,7.86.0-1.ph4,8.0.1-1.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27536,curl-libs,7.86.0-1.ph4,8.0.1-1.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-27538,curl-libs,7.86.0-1.ph4,8.0.1-1.ph4,MEDIUM,5.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-28320,curl-libs,7.86.0-1.ph4,8.1.2-1.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-32001,curl-libs,7.86.0-1.ph4,8.1.2-2.ph4,MEDIUM,
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-28322,curl-libs,7.86.0-1.ph4,8.1.1-1.ph4,LOW,3.7
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-38546,curl-libs,7.86.0-1.ph4,8.1.2-6.ph4,LOW,3.7
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-1304,e2fsprogs-libs,1.45.6-2.ph4,1.46.5-2.ph4,HIGH,7.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2021-33294,elfutils-libelf,0.181-6.ph4,0.181-7.ph4,MEDIUM,5.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-52425,expat-libs,2.2.9-11.ph4,2.4.9-1.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2024-28757,expat-libs,2.2.9-11.ph4,2.4.9-2.ph4,HIGH,
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-52426,expat-libs,2.2.9-11.ph4,2.4.9-1.ph4,MEDIUM,5.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-0687,glibc,2.32-11.ph4,2.32-15.ph4,CRITICAL,9.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-5156,glibc,2.32-11.ph4,2.32-14.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-4806,glibc,2.32-11.ph4,2.32-14.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-4813,glibc,2.32-11.ph4,2.32-13.ph4,MEDIUM,5.9
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-42898,krb5,1.17-7.ph4,1.17-9.ph4,HIGH,8.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-36054,krb5,1.17-7.ph4,1.17-10.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-2603,libcap,2.43-2.ph4,2.43-3.ph4,HIGH,7.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-2602,libcap,2.43-2.ph4,2.43-3.ph4,LOW,3.3
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2020-22218,libssh2,1.9.0-5.ph4,1.11.0-1.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2024-25062,libxml2,2.9.12-7.ph4,2.9.12-13.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-28484,libxml2,2.9.12-7.ph4,2.9.12-8.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-29469,libxml2,2.9.12-7.ph4,2.9.12-8.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-39615,libxml2,2.9.12-7.ph4,2.9.12-11.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-45322,libxml2,2.9.12-7.ph4,2.9.12-12.ph4,MEDIUM,6.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-36320,nss-libs,3.72-2.ph4,3.72-3.ph4,CRITICAL,9.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-0767,nss-libs,3.72-2.ph4,3.72-4.ph4,HIGH,8.8
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-3996,openssl,3.0.7-1.ph4,3.0.7-2.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2022-4450,openssl,3.0.7-1.ph4,3.0.7-4.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-0215,openssl,3.0.7-1.ph4,3.0.7-4.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-0216,openssl,3.0.7-1.ph4,3.0.7-4.ph4,HIGH,7.5
registry.sighup.io/fury/goharbor/notary-server-photon:v2.7.0,CVE-2023-0217,openssl,3.0.7-1.ph4,3.0.7-4.ph4,HIGH,7.5
